source_group_id,cell,r_end,c_end,d_pos,order_ok,r_end_tok,c_end_tok,d_pos_tok,prediction_match,d1_d_raw,our_d_raw,d_raw_abs_diff,seq_len
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,SO,110,119,127,True,19056,19847,198,True,-14.6796875,-14.6796875,0.0,128
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,SS,110,119,127,True,19056,19056,198,True,-16.740234375,-16.740234375,0.0,128
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,OO,110,120,128,True,50383,50383,198,True,16.19140625,16.19140625,0.0,129
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,OS,110,121,129,True,50383,31146,198,True,-22.15625,-22.15625,0.0,130
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,SO,111,121,129,True,31146,50383,198,True,-19.625,-19.625,0.0,130
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,SS,111,122,130,True,31146,31146,198,True,12.0,12.0,0.0,131
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,OO,103,113,121,True,4776,4776,198,True,15.9375,15.9375,0.0,122
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,OS,103,112,120,True,4776,4802,198,True,-21.4375,-21.4375,0.0,121
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,SO,102,112,120,True,4802,4776,198,True,-19.0625,-19.0625,0.0,121
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,SS,102,111,119,True,4802,4802,198,True,-0.75,-0.75,0.0,120
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,OO,105,114,122,True,38546,38546,198,True,17.4609375,17.4609375,0.0,123
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,OS,105,115,123,True,38546,57168,198,True,-19.84375,-19.84375,0.0,124
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,SO,106,115,123,True,57168,38546,198,True,-16.5859375,-16.5859375,0.0,124
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,SS,106,116,124,True,57168,57168,198,True,-12.90625,-12.90625,0.0,125
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,OO,99,107,115,True,9419,9419,198,True,16.859375,16.859375,0.0,116
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,OS,99,107,115,True,9419,90390,198,True,-19.53125,-19.53125,0.0,116
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,SO,99,107,115,True,90390,9419,198,True,-17.53125,-17.53125,0.0,116
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,SS,99,107,115,True,90390,90390,198,True,-14.6171875,-14.6171875,0.0,116
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,OO,98,107,115,True,1534,1534,198,True,17.4296875,17.4296875,0.0,116
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,OS,98,106,114,True,1534,28387,198,True,-22.34375,-22.34375,0.0,115
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,SO,97,106,114,True,28387,1534,198,True,-18.0625,-18.0625,0.0,115
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,SS,97,105,113,True,28387,28387,198,True,-15.5703125,-15.5703125,0.0,114
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,OO,98,107,115,True,290,290,198,True,18.046875,18.046875,0.0,116
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,OS,98,106,114,True,290,57658,198,True,-21.1875,-21.1875,0.0,115
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,SO,97,106,114,True,57658,290,198,True,-19.59375,-19.59375,0.0,115
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,SS,97,105,113,True,57658,57658,198,True,-17.14453125,-17.14453125,0.0,114
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,OO,102,112,120,True,5452,5452,198,True,15.359375,15.359375,0.0,121
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,OS,102,110,118,True,5452,48867,198,True,-20.6875,-20.6875,0.0,119
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,SO,100,110,118,True,48867,5452,198,True,-18.203125,-18.203125,0.0,119
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,SS,100,108,116,True,48867,48867,198,True,11.0,11.0,0.0,117
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,OO,99,107,115,True,30803,30803,198,True,16.6484375,16.6484375,0.0,116
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,OS,99,110,118,True,30803,285,198,True,-22.25,-22.25,0.0,119
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,SO,102,110,118,True,285,30803,198,True,-15.4140625,-15.4140625,0.0,119
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,SS,102,113,121,True,285,285,198,True,-11.28125,-11.28125,0.0,122
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,OO,102,112,120,True,14406,14406,198,True,16.09375,16.09375,0.0,121
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,OS,102,110,118,True,14406,3100,198,True,-21.3125,-21.3125,0.0,119
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,SO,100,110,118,True,3100,14406,198,True,-21.1875,-21.1875,0.0,119
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,SS,100,108,116,True,3100,3100,198,True,11.59375,11.59375,0.0,117
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,OO,98,107,115,True,7497,7497,198,True,16.46875,16.46875,0.0,116
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,OS,98,106,114,True,7497,59983,198,True,-21.25,-21.25,0.0,115
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,SO,97,106,114,True,59983,7497,198,True,-18.734375,-18.734375,0.0,115
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,SS,97,105,113,True,59983,59983,198,True,-12.53125,-12.53125,0.0,114
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,OO,98,106,114,True,30249,30249,198,True,13.703125,13.703125,0.0,115
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,OS,98,107,115,True,30249,39489,198,True,-16.625,-16.625,0.0,116
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,SO,99,107,115,True,39489,30249,198,True,-17.7578125,-17.7578125,0.0,116
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,SS,99,108,116,True,39489,39489,198,True,16.265625,16.265625,0.0,117
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,OO,103,112,120,True,86976,86976,198,True,14.8671875,14.8671875,0.0,121
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,OS,103,112,120,True,86976,2721,198,True,-20.4375,-20.4375,0.0,121
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,SO,103,112,120,True,2721,86976,198,True,-20.53125,-20.53125,0.0,121
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,SS,103,112,120,True,2721,2721,198,True,12.5,12.5,0.0,121
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,OO,99,107,115,True,15379,15379,198,True,15.171875,15.171875,0.0,116
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,OS,99,110,118,True,15379,64,198,True,-21.75,-21.75,0.0,119
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,SO,102,110,118,True,64,15379,198,True,-14.546875,-14.546875,0.0,119
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,SS,102,113,121,True,64,64,198,True,-13.359375,-13.359375,0.0,122
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,OO,100,109,117,True,54967,54967,198,True,15.984375,15.984375,0.0,118
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,OS,100,109,117,True,54967,6010,198,True,-21.84375,-21.84375,0.0,118
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,SO,100,109,117,True,6010,54967,198,True,-19.875,-19.875,0.0,118
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,SS,100,109,117,True,6010,6010,198,True,0.5,0.5,0.0,118
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,OO,100,109,117,True,8038,8038,198,True,16.484375,16.484375,0.0,118
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,OS,100,108,116,True,8038,72581,198,True,-20.5625,-20.5625,0.0,117
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,SO,99,108,116,True,72581,8038,198,True,-18.125,-18.125,0.0,117
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,SS,99,107,115,True,72581,72581,198,True,-11.5,-11.5,0.0,116
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,OO,102,110,118,True,3347,3347,198,True,17.5625,17.5625,0.0,119
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,OS,102,110,118,True,3347,42054,198,True,-14.810546875,-14.810546875,0.0,119
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,SO,102,110,118,True,42054,3347,198,True,-9.03125,-9.03125,0.0,119
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,SS,102,110,118,True,42054,42054,198,True,15.912109375,15.912109375,0.0,119
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,OO,97,105,113,True,23552,23552,198,True,16.9140625,16.9140625,0.0,114
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,OS,97,106,114,True,23552,258,198,True,-22.59375,-22.59375,0.0,115
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,SO,98,106,114,True,258,23552,198,True,-15.265625,-15.265625,0.0,115
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,SS,98,107,115,True,258,258,198,True,-18.140625,-18.140625,0.0,116
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,OO,102,112,120,True,5344,5344,198,True,17.125,17.125,0.0,121
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,OS,102,111,119,True,5344,459,198,True,-21.375,-21.375,0.0,120
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,SO,101,111,119,True,459,5344,198,True,-19.625,-19.625,0.0,120
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,SS,101,110,118,True,459,459,198,True,-12.03125,-12.03125,0.0,119
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,OO,99,108,116,True,6946,6946,198,True,16.765625,16.765625,0.0,117
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,OS,99,110,118,True,6946,18523,198,True,-22.46875,-22.46875,0.0,119
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,SO,101,110,118,True,18523,6946,198,True,-21.53125,-21.53125,0.0,119
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,SS,101,112,120,True,18523,18523,198,True,12.203125,12.203125,0.0,121
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,OO,110,120,128,True,64,64,198,True,17.5625,17.5625,0.0,129
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,OS,110,119,127,True,64,24761,198,True,-22.5,-22.5,0.0,128
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,SO,109,119,127,True,24761,64,198,True,-14.625,-14.625,0.0,128
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,SS,109,118,126,True,24761,24761,198,True,-19.21875,-19.21875,0.0,127
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,OO,104,112,120,True,61507,61507,198,True,15.8984375,15.8984375,0.0,121
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,OS,104,114,122,True,61507,5431,198,True,-20.90625,-20.90625,0.0,123
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,SO,106,114,122,True,5431,61507,198,True,-15.984375,-15.984375,0.0,123
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,SS,106,116,124,True,5431,5431,198,True,-15.51953125,-15.51953125,0.0,125
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,OO,100,110,118,True,29697,29697,198,True,16.734375,16.734375,0.0,119
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,OS,100,108,116,True,29697,58754,198,True,-23.0625,-23.0625,0.0,117
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,SO,98,108,116,True,58754,29697,198,True,-11.34375,-11.34375,0.0,117
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,SS,98,106,114,True,58754,58754,198,True,-17.3984375,-17.3984375,0.0,115
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,OO,101,110,118,True,45120,45120,198,True,17.796875,17.796875,0.0,119
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,OS,101,111,119,True,45120,5799,198,True,-22.0,-22.0,0.0,120
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,SO,102,111,119,True,5799,45120,198,True,-16.734375,-16.734375,0.0,120
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,SS,102,112,120,True,5799,5799,198,True,-15.28125,-15.28125,0.0,121
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,OO,101,111,119,True,28479,28479,198,True,12.34375,12.34375,0.0,120
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,OS,101,109,117,True,28479,49837,198,True,-19.46875,-19.46875,0.0,118
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,SO,99,109,117,True,49837,28479,198,True,-11.59375,-11.59375,0.0,118
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,SS,99,107,115,True,49837,49837,198,True,-8.5,-8.5,0.0,116
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,OO,98,106,114,True,72581,72581,198,True,14.89453125,14.89453125,0.0,115
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,OS,98,108,116,True,72581,9806,198,True,-19.84375,-19.84375,0.0,117
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,SO,100,108,116,True,9806,72581,198,True,-15.9140625,-15.9140625,0.0,117
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,SS,100,110,118,True,9806,9806,198,True,7.125,7.125,0.0,119
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,OO,101,109,117,True,18805,18805,198,True,14.890625,14.890625,0.0,118
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,OS,101,110,118,True,18805,73667,198,True,-22.5625,-22.5625,0.0,119
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,SO,102,110,118,True,73667,18805,198,True,-16.515625,-16.515625,0.0,119
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,SS,102,111,119,True,73667,73667,198,True,-11.8125,-11.8125,0.0,120
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,OO,105,115,123,True,18732,18732,198,True,16.859375,16.859375,0.0,124
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,OS,105,115,123,True,18732,4126,198,True,-21.25,-21.25,0.0,124
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,SO,105,115,123,True,4126,18732,198,True,3.75,3.75,0.0,124
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,SS,105,115,123,True,4126,4126,198,True,-16.6875,-16.6875,0.0,124
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,OO,106,114,122,True,90339,90339,198,True,13.03125,13.03125,0.0,123
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,OS,106,115,123,True,90339,22711,198,True,-21.46875,-21.46875,0.0,124
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,SO,107,115,123,True,22711,90339,198,True,-20.03125,-20.03125,0.0,124
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,SS,107,116,124,True,22711,22711,198,True,-17.73046875,-17.73046875,0.0,125
d31bdff62a5431cefbafc1ddcca80f33a7b9e4e9d9f4bde3097e57f2a64305ba,OO,102,110,118,True,11051,11051,198,True,16.1484375,16.1484375,0.0,119
d31bdff62a5431cefbafc1ddcca80f33a7b9e4e9d9f4bde3097e57f2a64305ba,OS,102,110,118,True,11051,33584,198,True,-23.3125,-23.3125,0.0,119
d31bdff62a5431cefbafc1ddcca80f33a7b9e4e9d9f4bde3097e57f2a64305ba,SO,102,110,118,True,33584,11051,198,True,4.25,4.25,0.0,119
d31bdff62a5431cefbafc1ddcca80f33a7b9e4e9d9f4bde3097e57f2a64305ba,SS,102,110,118,True,33584,33584,198,True,-11.78125,-11.78125,0.0,119
d35369d23dcfca940802e819edbb63fe588d8bcdb32d728cabfe82a68292ab6a,OO,105,113,121,True,69081,69081,198,True,15.13671875,15.13671875,0.0,122
d35369d23dcfca940802e819edbb63fe588d8bcdb32d728cabfe82a68292ab6a,OS,105,113,121,True,69081,2326,198,True,-18.28125,-18.28125,0.0,122
d35369d23dcfca940802e819edbb63fe588d8bcdb32d728cabfe82a68292ab6a,SO,105,113,121,True,2326,69081,198,True,-13.859375,-13.859375,0.0,122
d35369d23dcfca940802e819edbb63fe588d8bcdb32d728cabfe82a68292ab6a,SS,105,113,121,True,2326,2326,198,True,14.7109375,14.7109375,0.0,122
d35de5394da8e8af12e0fa779b01cf8497c1cc6f87f64264f948bc187b357d73,OO,102,110,118,True,85612,85612,198,True,16.6328125,16.6328125,0.0,119
d35de5394da8e8af12e0fa779b01cf8497c1cc6f87f64264f948bc187b357d73,OS,102,112,120,True,85612,12720,198,True,-23.15625,-23.15625,0.0,121
d35de5394da8e8af12e0fa779b01cf8497c1cc6f87f64264f948bc187b357d73,SO,104,112,120,True,12720,85612,198,True,-15.9921875,-15.9921875,0.0,121
d35de5394da8e8af12e0fa779b01cf8497c1cc6f87f64264f948bc187b357d73,SS,104,114,122,True,12720,12720,198,True,-10.5625,-10.5625,0.0,123
d3f802c5c147cd1fb842715b1ad21f6f8e9faa2d9d00ce60d1fce94c4304ff1e,OO,100,108,116,True,61245,61245,198,True,17.96875,17.96875,0.0,117
d3f802c5c147cd1fb842715b1ad21f6f8e9faa2d9d00ce60d1fce94c4304ff1e,OS,100,109,117,True,61245,7526,198,True,-21.3125,-21.3125,0.0,118
d3f802c5c147cd1fb842715b1ad21f6f8e9faa2d9d00ce60d1fce94c4304ff1e,SO,101,109,117,True,7526,61245,198,True,-20.0,-20.0,0.0,118
d3f802c5c147cd1fb842715b1ad21f6f8e9faa2d9d00ce60d1fce94c4304ff1e,SS,101,110,118,True,7526,7526,198,True,-9.6875,-9.6875,0.0,119
d4241ccb0b12c49180c5b46a1c5f7c5fe602cec9b4deb75282437541050b5fcb,OO,102,112,120,True,38675,38675,198,True,17.328125,17.328125,0.0,121
d4241ccb0b12c49180c5b46a1c5f7c5fe602cec9b4deb75282437541050b5fcb,OS,102,110,118,True,38675,23157,198,True,-22.28125,-22.28125,0.0,119
d4241ccb0b12c49180c5b46a1c5f7c5fe602cec9b4deb75282437541050b5fcb,SO,100,110,118,True,23157,38675,198,True,0.6875,0.6875,0.0,119
d4241ccb0b12c49180c5b46a1c5f7c5fe602cec9b4deb75282437541050b5fcb,SS,100,108,116,True,23157,23157,198,True,-12.8125,-12.8125,0.0,117
d716b45450cc92f0207e397647f2e955120b268a9c3a06f632f6beb374da68a3,OO,115,124,132,True,960,960,198,True,17.34375,17.34375,0.0,133
d716b45450cc92f0207e397647f2e955120b268a9c3a06f632f6beb374da68a3,OS,115,123,131,True,960,56578,198,True,-23.21875,-23.21875,0.0,132
d716b45450cc92f0207e397647f2e955120b268a9c3a06f632f6beb374da68a3,SO,114,123,131,True,56578,960,198,True,-15.0341796875,-15.0341796875,0.0,132
d716b45450cc92f0207e397647f2e955120b268a9c3a06f632f6beb374da68a3,SS,114,122,130,True,56578,56578,198,True,-17.953125,-17.953125,0.0,131
d7bf00bba92da939b45008d97af6b4c84e6278724e013e42d7b4e27c38110458,OO,103,111,119,True,73354,73354,198,True,16.953125,16.953125,0.0,120
d7bf00bba92da939b45008d97af6b4c84e6278724e013e42d7b4e27c38110458,OS,103,112,120,True,73354,93755,198,True,-22.40625,-22.40625,0.0,121
d7bf00bba92da939b45008d97af6b4c84e6278724e013e42d7b4e27c38110458,SO,104,112,120,True,93755,73354,198,True,-14.78125,-14.78125,0.0,121
d7bf00bba92da939b45008d97af6b4c84e6278724e013e42d7b4e27c38110458,SS,104,113,121,True,93755,93755,198,True,10.984375,10.984375,0.0,122
d9c7c3a3d62120d82c1b75cbfaa8055c1c35fc78cc555030391d0f1e55c6d7cb,OO,102,110,118,True,2088,2088,198,True,17.046875,17.046875,0.0,119
d9c7c3a3d62120d82c1b75cbfaa8055c1c35fc78cc555030391d0f1e55c6d7cb,OS,102,111,119,True,2088,432,198,True,-20.96875,-20.96875,0.0,120
d9c7c3a3d62120d82c1b75cbfaa8055c1c35fc78cc555030391d0f1e55c6d7cb,SO,103,111,119,True,432,2088,198,True,-17.46875,-17.46875,0.0,120
d9c7c3a3d62120d82c1b75cbfaa8055c1c35fc78cc555030391d0f1e55c6d7cb,SS,103,112,120,True,432,432,198,True,-14.96875,-14.96875,0.0,121
db2cc1ea75160c34bce816a645a9c82d6f0612c69f4ddc628944665334960a3c,OO,99,107,115,True,21720,21720,198,True,17.21875,17.21875,0.0,116
db2cc1ea75160c34bce816a645a9c82d6f0612c69f4ddc628944665334960a3c,OS,99,108,116,True,21720,32869,198,True,-21.46875,-21.46875,0.0,117
db2cc1ea75160c34bce816a645a9c82d6f0612c69f4ddc628944665334960a3c,SO,100,108,116,True,32869,21720,198,True,-18.703125,-18.703125,0.0,117
db2cc1ea75160c34bce816a645a9c82d6f0612c69f4ddc628944665334960a3c,SS,100,109,117,True,32869,32869,198,True,-11.875,-11.875,0.0,118
dbc748607fd562ae9060d46dab8422056efb10dc54a5f2c8b485d3a6bc8711fe,OO,120,130,138,True,24403,24403,198,True,19.390625,19.390625,0.0,139
dbc748607fd562ae9060d46dab8422056efb10dc54a5f2c8b485d3a6bc8711fe,OS,120,128,136,True,24403,11379,198,True,-21.125,-21.125,0.0,137
dbc748607fd562ae9060d46dab8422056efb10dc54a5f2c8b485d3a6bc8711fe,SO,118,128,136,True,11379,24403,198,True,-12.59375,-12.59375,0.0,137
dbc748607fd562ae9060d46dab8422056efb10dc54a5f2c8b485d3a6bc8711fe,SS,118,126,134,True,11379,11379,198,True,-12.40625,-12.40625,0.0,135
df92f58df4cc2c2dbde60b361c69ab0eb8f2334109a3b3b00348f897e9ca68f9,OO,107,115,123,True,46403,46403,198,True,16.615234375,16.615234375,0.0,124
df92f58df4cc2c2dbde60b361c69ab0eb8f2334109a3b3b00348f897e9ca68f9,OS,107,116,124,True,46403,4802,198,True,-22.625,-22.625,0.0,125
df92f58df4cc2c2dbde60b361c69ab0eb8f2334109a3b3b00348f897e9ca68f9,SO,108,116,124,True,4802,46403,198,True,-5.0625,-5.0625,0.0,125
df92f58df4cc2c2dbde60b361c69ab0eb8f2334109a3b3b00348f897e9ca68f9,SS,108,117,125,True,4802,4802,198,True,-13.5625,-13.5625,0.0,126
e08e53f8618d77cfcb833bf74cc19624c1264d5c4f951bdc414d285aef892c2a,OO,105,115,123,True,2914,2914,198,True,16.3359375,16.3359375,0.0,124
e08e53f8618d77cfcb833bf74cc19624c1264d5c4f951bdc414d285aef892c2a,OS,105,113,121,True,2914,17457,198,True,-21.625,-21.625,0.0,122
e08e53f8618d77cfcb833bf74cc19624c1264d5c4f951bdc414d285aef892c2a,SO,103,113,121,True,17457,2914,198,True,-18.703125,-18.703125,0.0,122
e08e53f8618d77cfcb833bf74cc19624c1264d5c4f951bdc414d285aef892c2a,SS,103,111,119,True,17457,17457,198,True,2.9375,2.9375,0.0,120
e13bf18f90782e12eff5b2a82e34a23f4c3da60257463a6615bef523cd15e752,OO,97,107,115,True,29697,29697,198,True,13.0625,13.0625,0.0,116
e13bf18f90782e12eff5b2a82e34a23f4c3da60257463a6615bef523cd15e752,OS,97,106,114,True,29697,7262,198,True,-19.0,-19.0,0.0,115
e13bf18f90782e12eff5b2a82e34a23f4c3da60257463a6615bef523cd15e752,SO,96,106,114,True,7262,29697,198,True,-19.5625,-19.5625,0.0,115
e13bf18f90782e12eff5b2a82e34a23f4c3da60257463a6615bef523cd15e752,SS,96,105,113,True,7262,7262,198,True,-10.3125,-10.3125,0.0,114
e4af26a75545582e1ab872948ff9db6323497b6d05be6c0051b7211af10f7fd1,OO,108,118,126,True,38556,38556,198,True,16.03515625,16.03515625,0.0,127
e4af26a75545582e1ab872948ff9db6323497b6d05be6c0051b7211af10f7fd1,OS,108,117,125,True,38556,32869,198,True,-19.96875,-19.96875,0.0,126
e4af26a75545582e1ab872948ff9db6323497b6d05be6c0051b7211af10f7fd1,SO,107,117,125,True,32869,38556,198,True,-19.28125,-19.28125,0.0,126
e4af26a75545582e1ab872948ff9db6323497b6d05be6c0051b7211af10f7fd1,SS,107,116,124,True,32869,32869,198,True,-11.75,-11.75,0.0,125
eae655db4698b26b8506484e3d2964ae122201a1fc6e1efb5f1c16cdc3b64049,OO,107,117,125,True,10704,10704,198,True,16.484375,16.484375,0.0,126
